start,end,text
0,4000," (døren hælder ud)"
4000,9000," Halløj, så er jeg tilbage. Jeg hedder Wilke Malike, jeg er læger i HD."
9000,13000," Og så har jeg fået det her coronahelvede lige fra start."
13000,19000," Rigtig mange af jer skriver til mig, rigtig mange af jer spørger, rigtig mange er kede af det, rigtig mange af jer er ensomme."
19000,28000," Jeg synes tiden er kommet lidt til, at vi hver især er nødt til at række ud til dem, som nogen af jer vil kalde ikke af vågne,"
28000,30000," altså den hjernevaskedele af befolkningen."
30000,36000," Det betyder, at selvom du synes, at det er for hårdt, og jeg gider ikke at skændes med flere osv.,"
36000,42000," så er du faktisk nødt til det, fordi vi er op imod en ekstrem censur i pressen."
42000,49000," Jeg så her i går, at der var en eller anden journalist, der havde fået at udleve sin hedeste drøm om at blive svingerdame."
49000,55000," Så hun havde altså lavet radio live, og det var stort set alle medier, der vidergav det."
55000,59000," Der var en journalist, der havde lavet livevideo, mens hun havde sex på en anden svingergruppe."
59000,62000," Jeg kom til at tænke på et, det siger måske lidt om dagens journalisme."
62000,66000," To, det siger også noget om, hvad er det for nogle historier, der bliver delt."
66000,68000," Hvad er det for nogle historier, pressen går op i."
68000,76000," Og så selvfølgelig den anden del, den ekstreme censur, os som har haft fokus på fakta osv., har været og er udsat for."
76000,78000," Så det betyder så også, at vi er afhængige af din stemme."
78000,83000," Vi er afhængige af, at du rækker ud, at du begynder at tage diskussionen med dine omgivelser,"
83000,85000," også selvom du synes, det er trættende,"
85000,91000," at du begynder at vise dem og dele dem fakta om alt det her, der sker, og det vi har kunne se hele tiden."
91000,97000," Det er gode budskab, og vi har opimod stærke kræfter, fordi pressen misinformerer i helt ekstrem grad."
97000,101000," Jeg så den anden dag, at der havde været en anden sommerjournalist ude her,"
101000,104000," som nu begyndte at tale om, åh, måske er der ikke en sæsonreaktion."
104000,106000," Jo, nu fanden er der en sæsonreaktion."
107000,111000," At den ene grund, at vi går udenfor, at du skal udenfor, vind og vejr også,"
111000,115000," og D-vitamin og sol og så videre, gør jo, at vi på det her tidspunkt,"
115000,118000," jamen, der kan vi ikke få en kæmpe coronapandemi."
118000,120000," Ja, der er nogen, der stadigvæk smittes."
120000,123000," Talene ser fredelige ud. Der er stort set ikke enlagt det der pragstal,"
123000,125000," ingen der dør med COVID-19."
125000,127000," It is over, som jeg har sagt mange gange."
127000,133000," Så derfor er det så vigtigt, at vi andre dæmmer op mod den misinformation, som der er i pressen."
133000,136000," Med den jagt på frygt, som der stadigvæk er."
136000,140000," Og med den manglende forståelse for, hvad det hele handler om."
140000,143000," Måske skulle de i virkeligheden holde sig til smittefuglen."
143000,150000," Så det, jeg vil sige, det er, ræk ud og samtidig sørg for, at du har fat i nogen, du kan spejle dig i."
150000,153000," Sørg for at tage del i nogle fællesskaber omkring det her."
153000,158000," For så får du kræfter og safter til at gå ud i livet og til at gå ud og informere."
158000,161000," Og til at gå ud og vække de hjernevaske."
161000,164000," Giv dem nogle fakta, og mange af dem henter du hos mig."
164000,166000," Og du kan hente dem mange andre steder."
166000,173000," Lige for at slutte af omkring vaccinationerne, så er der jo flere af jer, der har spurgt gensagende gange."
173000,176000," Jamen, hvordan er det nu med vaccinerne, og hvad skal vi gøre?"
176000,179000," Jeg vil sige, at der er et meget godt princip inde på legevenskaben."
179000,184000," Nemlig, at vi skal basere vores valg på informeret samtykke."
184000,188000," Og jeg synes, det skal være et privat valg, om man bliver vaccineret."
188000,190000," Der er jo rigtig meget pres for, om man skal vaccineres."
190000,196000," Men jeg synes, at du må gå op med dig selv, ud fra et informeret samtykke, om du vil vaccineres eller ej."
196000,202000," Jeg personligt har jo haft corona, og med al den viden vi har, og med den ledenskabelig dokumentation vi har,"
202000,206000," så vil jeg sige, så tyder alt på, at jeg er vældig godt dækket."
206000,210000," Ikke kun en uge, tolv uger, og hvad regeringen har forsøgt at bilde os ind,"
210000,212000," men faktisk i meget lang tid fremover."
212000,215000," Og også bedre, end hvis jeg var vaccineret."
215000,220000," Plus, at meget også tyder på, at der hvor vi ser nogle af de svære bivirkninger,"
220000,223000," er i større grad hos os, der har haft corona."
223000,227000," Så jeg siger, nej tak for min part, for jeg er allerede beskyttet."
227000,231000," Så hvorfor skal jeg have en vaccine, som i øvrigt er meget dårligt testet."
231000,235000," Vi ved meget lidt, for ikke at sige intet, om langtidsvirkningen osv."
235000,237000," Så det er et nej tak herfra."
237000,240000," Men det er ikke ens betydning med, at du ikke skal vaccineres."
240000,243000," Fordi du må jo gå op med dig selv, ud fra det informerede samtykke,"
243000,248000," ud fra din alder, ud fra hvilket sygdom du må have, om du skal vaccineres."
248000,252000," Men det skal og bør være et privat plan."
252000,255000," Hvad angår vores børn og unge, der deler jeg den bekymring,"
255000,259000," som rigtig mange af mine kollegaer har, både nationalt og internationalt."
259000,264000," Nemlig, at børn og unge får så lette symptomer ved covid-19,"
264000,267000," så der er ikke rigtig nogen grund til, at de skal vaccineres."
267000,269000," Jeg kan i hvert fald ikke få øje på det."
269000,271000," Det synes jeg ikke, at være risikoen værd,"
271000,274000," som det selvfølgelig altid vil være ved en hver vaccine."
274000,278000," Men igen skal det være et personligt valg, og på et informeret samtykke."
278000,281000," Så det vil jeg sige, kan du have det godt, min ven."
281000,283000," Og så ses vi lige pludselig."
283000,288000," Pas på hinanden derude, og sørg for at få informeret den sovende del af befolkningen."
288000,291000," Flere og flere vågner op, og lad os glæde os over dem."
291000,293000," Vi ses. Hej hej."
293000,296000," Undertekster af Amara.org fællesskab"
