start,end,text
0,7000," Så er jeg tilbage. Jeg beklager lige en lille smule forsinkelse, men der var lige en lille smule med tjeknikken."
7000,12000," Anyways, det er coronanyt, breaking news kan vi kalde det."
12000,23000," Jeg hedder jo Vibe Kamanike, jeg er læge og har fulgt hele den her coronakrise, kan man med sindsro sige, lige fra jeg var lige ved at sige dag minus 10."
23000,30000," Og det står heldigvis tydeligt klart for en hver nu, at tallene er umådelig fredelige."
30000,34000," Jeg var inde og kiggede på dagens talle, som du ved, jeg holder øje med hver dag."
34000,46000," Og de ligger nu i sidste døgn blev der testet, lige nøjagtig 14.496, 2 af dem fandt man 101, der var smittet med covid-19."
46000,50000," Det betyder altså, det er 0,69 procent."
50000,57000," Samtidig kan vi se, at tallene i forhold til respirator osv. de dræsler nedad indlagt osv."
57000,64000," Så det korte af det hele er, at for praktiske gørmål må vi sige, at der er udbruddet ved at flade helt ud."
64000,68000," Og nej, det kommer ikke tilbage på den her årstid."
68000,75000," Jeg lovede, at jeg lige ville forklare lidt i forhold til tallene, jeg ville forklare lidt i forhold til hvorfor vi skal udenfor."
75000,84000," Og jeg ville fortælle en lille smule om den frihedsdemonstration, som vi er en tværfaglig gruppe og tværpolitisk gruppe, som holder næste lørdag."
84000,88000," Men lad os starte med det aller væsentligste, nemlig tallene."
88000,92000," De har jo i bund og grund set rigtig fredelig ud i hele forløbet."
92000,97000," Vi har på intet tidspunkt været i nærheden af det, som regeringen tegnede af skrækscenariet."
97000,103000," Jeg vil endda ikke gå så langt til at sige, at den største frygt lige nu, det er faktisk frygten i sig selv."
103000,108000," Jeg har i hele forløbet mærket en meget stor angst i befolkningen."
108000,117000," Og en angst, der ikke har været baseret på reelle talle og faktuelle forhold, men mere frygten i sig selv."
117000,124000," Og det er nok også den, der lige nu bliver vores største udfordring, nu her, når vi skal have landet på banen igen og på rette spor."
124000,132000," Det bliver faktisk den her angst, som vi altså lige er nødt til at smide af skuldrene."
132000,139000," Fordi det gode og det glade budskab, det er, at for praktiske gørmål er der stort set ikke rigtig nogen længere, der er smittet."
139000,145000," Der er selvfølgelig nogle enkelte, men udbruddet er fuldstændig, som forventet, i hvert fald af mig,"
145000,149000," og som vi ser ved influencer og andre lignende udbrud, fuldstændig ved at glide ud."
149000,159000," Så det betyder, at der for praktiske gørmål ikke er nogen som helst lægefaglig, sundhedsfaglig anledning til at holde landet lukket på nogen som helst måde."
159000,162000," Vi skal selvfølgelig stadig tage vores forholdsregler."
162000,169000," Det er rigtig godt, fordi der findes masser af virer, bakterier, svampe og alt muligt skrammel, der kan smitte os derude."
169000,174000," Så det er en rigtig god idé at steppe op på håndhygiene, som jeg tror, de fleste af os har gjort."
174000,180000," Det er en rigtig god idé, hvis man tror, man har en smittesom sygdom, ikke at smitte andre og holde sig hjemme og alle de gode tiltag."
180000,188000," Men det er altså ikke ens betydende med, at landet skal forblive lukket med alle de voldsomme implikationer, komplikationer,"
188000,191000," konsekvenser, der ligger i det."
191000,198000," Når det så er sagt, så er der flere af jer, der har spurgt lidt forskellige ting, og jeg skal prøve at svare bedst muligt."
