start,end,text
0,6240," Ved du hvad? Du skal med ud at lege, min ven. Prøv lige at se, hvor fantastisk vejret er."
6240,13000," Ja, det er vi jo klimatikere her. Og husk nu, at vi har opnået flokimmunitet af alle de grunde, jeg har forklaret så mange gange."
13000,19560," Men prøv lige at se, min ven. Du skal ud. Du skal udenfor. Du skal ud at lege. Du skal ud at leve livet. Det kalder på dig."
19560,24920," Og lige nu, der er det altså isen, der kalder, og jeg er på skøjter. Prøv lige at se en gang her."
24920,33080," Vi skal lige have dig, så du kan se, hvor vi underligt her er. Øjeblik. Jeg skal lige have dig, øjeblik."
33080,41360," Jeg skal jo også have briller på. Prøv så lige at se her. Oh my god. Skøjterne, de spænder på."
41360,53480," Og så har vi simpelthen hele søen. Uret, fosk, sølv. Og der var lige mit hjertes professor, i så fald, at en af os falder igennem selvfølgelig."
53480,58880," Men prøv lige at se, hvor fantastisk her er. Og prøv lige at se skøjterne. Wupdi. De er spændt på, min ven."
58880,64600," Og du skal bare ud at lege. Og du skal ud at leve livet. For ved du hvad? Livet, det kalder på dig."
64600,70520," Og der er ingen grund til at holde noget som helst lukket. Heller ikke livet længere. Det har der så heller ikke været på noget tidspunkt."
70520,78800," Det er en anden snak. Men nu skal vi her åbne op. Nu skal livet åbnes. Nu skal vi tilbage til livet. Nu skal vi tilbage til det, som det hele handler om."
78800,86680," Det handler om livsglæde. Det handler om bevægelse. Det handler om skøjter. Det handler om fornuft. Og så handler det allermest om fakta."
86680,96640," Og de fakta, dem ved du godt, dem kommer jeg med. Og de fakta viser, at vi har opnået flokimmuniteten, og der er intet grundlag for at holde landet lukket på nogen måde."
96640,101120," Kan du have det godt? Og så, hey, kom med ud at lege. Hej, hej."
101120,103120," - Tak. - Tak."
