start,end,text
0,2000," *Vandrøren spiller*"
2000,4000," *Vandrøren spiller*"
4800,6800," *Vandrøren spiller*"
6800,8800," *Vandrøren spiller*"
8800,10800," *Vandrøren spiller*"
10800,12800," *Vandrøren spiller*"
12800,14800," *Vandrøren spiller*"
14800,16800," *Vandrøren spiller*"
16800,18800," *Vandrøren spiller*"
18800,20800," *Vandrøren spiller*"
20800,22800," *Vandrøren spiller*"
22800,24800," *Vandrøren spiller*"
24800,26800," *Vandrøren spiller*"
26800,28800," *Vandrøren spiller*"
28800,30800," *Vandrøren spiller*"
30800,32800," *Vandrøren spiller*"
32800,34800," *Vandrøren spiller*"
34800,36800," *Vandrøren spiller*"
36800,38800," *Vandrøren spiller*"
38800,40800," *Vandrøren spiller*"
40800,42800," *Vandrøren spiller*"
42800,44800," *Vandrøren spiller*"
44800,46800," *Vandrøren spiller*"
46800,48800," *Vandrøren spiller*"
48800,50800," *Vandrøren spiller*"
50800,52800," *Vandrøren spiller*"
52800,54800," *Vandrøren spiller*"
54800,56800," *Vandrøren spiller*"
